"51045",0,0,56,0,0,0,0,0,0,0,0,336,0,0,0,0,0,28,0,0,0,0,5868,0,0,0,0,0,0,0,28,0,28,0,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,589,0,0,84,0,0,0,0,0,0,0,0,0,0,140,0,0,954,28,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1067,1095,0,0,28,0,0,0
"51047",0,838,0,18,72,0,273,91,0,54,0,0,54,18,0,18,54,0,0,0,182,0,0,74230,0,0,36,18,1750,6948,0,18,36,200,36,0,72,0,510,18,0,109,273,0,0,0,164,0,91,36,18,0,674,383,18,1167,18,72,0,72,91,36,0,0,0,2389,310,0,0,18,36,36,3355,0,547,91,72,109,109,0,0,54,0,0,2644,674,0,0,0,838,18,91,0,0,54,72,36,36,310,72,0,0,0,0,127,18,0,1276,0,0,164,18,0,18,401,72,0,18,54,0,0,0,0,0,36,18,91,72,54,419,54,18,255
"51049",301,218,0,54,0,246,54,27,0,54,0,27,0,0,1039,54,0,0,27,0,1614,0,0,0,9002,0,0,0,27,27,0,54,54,0,0,0,273,27,0,0,0,54,519,0,0,0,273,0,0,27,0,0,27,136,82,0,0,27,0,0,0,27,27,0,54,27,0,0,0,2435,2298,0,0,0,0,0,54,54,0,0,0,0,0,0,27,0,0,0,0,0,27,27,0,0,136,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,0,0,0,0,0,0,0,0,0,0,191,164,0,0,0,0,27,27,0
"51051",0,0,0,0,0,0,0,0,0,0,19,0,0,813,0,0,0,0,0,0,19,0,0,0,0,20263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,135,0,0,0,0,0,0,0,0,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,1065,193,0,0,0,0,0,0,0,154,96,1317,0,3138,58,0,0,542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1549,0,0,0,0,77,0,0,19,0,0,0,0,0
"51053",0,0,0,283,20,0,0,101,0,40,0,0,809,0,0,0,141,0,80,40,7402,0,0,0,20,0,39441,0,0,40,101,0,0,0,0,121,40,0,0,262,60,182,1436,0,0,60,505,20,40,141,0,0,60,20,20,0,0,748,101,20,0,222,20,0,1051,0,0,20,0,80,182,2649,101,0,20,0,20,0,60,0,0,0,0,80,101,40,40,606,0,0,20,20,0,0,80,20,0,0,0,20,6553,0,0,303,0,0,20,20,0,80,0,1314,0,60,20,0,0,141,40,0,3822,0,0,0,788,20,0,0,60,465,60,161,0
"51057",0,174,0,24,0,0,0,0,0,0,0,0,0,0,0,24,174,0,0,0,398,0,0,0,0,0,0,14939,0,49,0,0,0,0,0,248,49,0,0,0,0,1319,597,0,0,0,99,473,174,746,273,0,149,24,0,0,149,0,373,0,0,0,0,124,0,24,0,0,0,49,49,24,0,0,0,995,0,0,0,0,0,0,0,0,398,49,0,0,0,0,0,273,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,124,0,49,0,24,0,74,0,0,0,49,24,0,24,0,0,0,224,0,0,0,0,199,0,49,0
"51059",393,3229,28,0,168,0,42710,1067,140,533,84,477,84,56,0,224,1516,84,28,0,2779,673,0,1965,28,56,84,112,1700229,4857,168,196,252,1656,336,702,589,28,449,533,28,2077,5363,84,84,56,2948,0,505,0,421,0,79608,1207,0,758,140,365,196,5447,533,533,308,954,28,1432,1797,0,28,0,814,393,68601,224,730,84,336,898,1797,28,0,2077,252,28,4240,6851,56,477,0,3847,56,1516,112,196,1909,40436,84,0,2499,926,505,0,0,673,36617,11597,28,3650,0,702,2723,28,421,505,5700,1263,0,1741,1375,28,449,84,280,308,3678,449,308,589,224,4773,308,1600,1038
"51061",21,190,42,0,0,105,422,63,0,105,0,84,0,0,0,63,253,0,21,0,316,232,0,3991,21,0,21,21,5322,94571,0,21,190,781,0,42,63,0,190,0,21,147,359,0,0,21,84,0,253,0,21,0,2576,865,0,316,0,168,105,422,126,21,0,105,0,654,337,0,0,21,168,0,16557,42,591,0,147,63,274,0,0,274,84,0,1224,3442,0,63,42,1267,232,190,0,63,84,253,105,0,168,126,0,0,21,42,295,21,0,739,0,21,443,0,21,63,1710,211,0,63,295,0,0,0,0,0,612,168,21,0,42,1351,63,126,612
"51063",0,0,224,0,0,61,0,0,0,183,0,245,0,0,0,81,0,817,0,122,20,0,0,0,20,0,0,0,0,0,20653,0,306,81,40,0,0,40,0,0,0,0,0,61,0,61,40,0,0,0,0,0,0,0,0,0,0,61,0,6578,0,0,0,0,0,0,0,204,0,0,0,0,0,1103,0,0,1287,81,163,0,0,61,0,0,0,0,61,0,0,20,0,0,0,183,61,0,0,0,0,20,0,122,0,0,0,0,0,0,224,0,61,0,0,122,0,0,20,0,0,0,0,0,0,612,0,1164,510,20,0,0,40,61,0
"51065",0,9723,0,0,58,255,0,157,0,58,0,0,0,0,766,98,0,0,0,0,196,0,0,176,19,0,0,0,39,39,0,31486,78,19,0,0,549,0,235,0,39,235,1492,39,0,19,98,0,39,0,0,0,19,4498,39,117,39,19,0,0,216,117,0,58,0,353,19,19,39,39,235,0,157,0,19,19,19,157,176,0,0,0,0,0,176,19,19,0,0,0,0,0,0,0,78,0,0,0,3908,0,0,0,0,0,0,0,0,0,0,39,216,0,0,235,0,0,39,19,78,0,0,137,0,0,255,19,0,58,0,333,274,19,0
"51067",0,281,52,35,87,35,17,123,0,2690,0,1107,35,0,17,351,0,298,0,35,369,0,140,0,0,0,0,0,35,0,334,210,85048,140,140,87,0,35,17,0,228,70,105,4290,0,0,52,0,0,0,0,17,263,35,52,0,0,281,35,632,17,17,0,0,140,0,0,527,1494,87,87,0,298,87,0,0,7208,175,210,17,17,0,70,0,17,17,17,0,35,35,158,0,17,263,105,17,70,35,123,0,0,0,439,0,0,0,35,0,70,0,175,0,17,1037,35,0,1459,35,70,0,0,0,17,140,17,9494,1441,35,0,52,0,0,263
"51069",81,81,0,0,48,0,243,162,0,16,0,48,0,113,0,0,32,0,0,0,97,3003,0,81,16,0,16,0,2727,795,0,0,81,122077,0,0,16,0,32,32,0,146,194,0,0,0,48,0,81,0,0,16,5373,211,0,16,0,48,16,162,64,16,0,0,0,32,422,0,0,32,48,32,1964,0,64,0,0,81,275,48,0,2483,16,0,324,373,0,32,16,4236,48,129,32,0,162,194,16,32,32,48,0,0,0,0,146,48,0,113,0,48,454,0,48,16,438,48,0,129,81,16,0,16,64,81,178,16,97,0,64,243,64,32,29123
"51071",0,16,0,0,0,0,0,16,0,113,16,0,0,16,0,32,0,177,0,0,32,0,80,48,0,32,0,0,0,16,64,16,64,0,25832,0,0,32,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4868,0,16,0,0,0,0,0,0,0,0,0,0,16,1779,0,0,80,16,0,0,0,0,16,0,0,0,0,0,258,0,80,0,32,129,0,16,16,0,0,16,0,32,0,0,0,0,0,0,0,0,16,0,32,129,0,0,0,0,0,0,0,0,0,274,16,355,194,0,0,0,16,0,0
"51073",32,129,32,16,48,0,0,0,0,48,16,32,16,0,0,0,97,0,32,0,615,0,0,32,0,0,0,340,16,0,0,0,0,64,0,60406,16,0,0,0,0,259,453,0,0,97,1700,259,48,242,161,0,32,16,0,0,1052,0,1166,16,64,404,0,97,0,0,0,0,0,48,80,16,0,0,16,64,0,32,0,0,0,0,0,16,0,48,32,64,0,32,80,210,0,0,4162,0,32,0,64,242,16,0,0,48,0,0,0,32,0,1230,0,16,0,129,0,0,0,4615,404,0,0,113,178,0,259,0,0,32,97,761,0,874,16
"51075",0,354,0,78,19,19,0,39,0,0,19,78,59,0,59,0,19,19,0,19,1990,19,39,0,59,0,59,19,39,0,0,118,0,78,0,0,26256,0,19,19,19,1517,12536,19,0,59,236,0,0,59,157,0,19,1734,256,0,59,0,78,59,19,59,0,216,39,39,19,19,0,709,39,78,78,0,19,39,59,39,39,0,0,0,0,0,216,59,0,0,39,0,0,98,0,0,59,0,19,0,157,177,39,0,19,19,0,0,0,78,0,19,78,19,0,39,39,0,0,78,39,0,78,0,19,0,2247,78,0,39,0,157,19,137,19
"51077",0,151,0,0,0,0,0,0,0,0,0,50,0,0,0,25,0,1416,0,0,0,0,0,0,0,75,0,0,0,0,25,0,202,0,0,0,0,15230,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,50,25,0,0,0,0,328,0,0,0,0,0,25,0,0,25,0,50,0,0,177,0,0,25,25,0,0,0,0,278,0,0,0,0,0,0,0,455,0,0,1163,0,0,151,0,25,0,0,0,0,0,0,0,0,0,7134,0,0,0,0,0,0,0,25,0,0,0,0,0,0,25,25,25,0,0,0,0,0,0,0
"51079",0,7260,0,0,0,47,0,283,0,0,0,47,0,0,0,23,47,0,0,0,94,0,0,307,0,0,23,0,23,94,0,118,70,0,0,0,141,0,25777,0,0,118,165,0,0,0,47,0,189,0,0,0,94,425,0,662,0,23,23,23,94,0,0,0,23,1277,118,0,0,23,141,0,47,0,94,0,47,23,756,0,0,47,0,0,165,118,0,0,0,23,0,141,0,47,70,0,0,23,2293,0,0,23,0,0,0,0,0,141,23,23,331,0,0,23,47,0,0,70,0,0,0,0,23,23,47,118,0,23,0,0,189,0,0
"51081",0,0,0,71,0,0,0,0,0,35,0,0,1542,0,0,0,0,0,0,0,789,0,0,0,35,0,215,0,0,0,0,0,0,0,0,0,0,0,0,12056,0,107,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,0,251,0,0,0,0,71,71,251,0,0,0,0,0,0,0,0,0,0,0,358,0,0,35,897,0,0,0,0,0,0,0,0,0,0,0,35,645,0,0,6100,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,287,0,0,0,71,107,0,0,143,287,0,0,0
"51083",0,282,0,43,195,43,0,21,0,565,0,21,65,0,86,2673,0,21,43,391,130,0,0,108,21,0,0,0,108,65,0,21,173,0,21,0,43,0,21,21,59414,21,86,239,0,21,86,0,0,0,0,0,130,43,195,0,0,1978,86,0,21,0,0,0,21,43,21,65,1369,0,217,0,0,0,21,0,0,0,21,0,0,21,0,21,43,0,0,21,0,43,0,0,0,108,21,282,21,0,21,0,0,0,3456,43,0,0,0,0,0,21,43,21,65,1608,0,0,21,0,0,0,0,0,0,21,86,21,130,21,0,239,0,0,0
"51085",99,370,57,156,57,0,1026,142,28,114,0,42,85,0,71,57,2010,28,256,57,5761,0,0,85,28,0,199,1026,427,313,0,42,185,28,14,328,2324,0,42,42,42,167688,33557,71,0,85,1212,299,114,2167,427,0,484,855,0,0,285,313,1340,213,299,1668,14,385,71,114,114,114,42,328,442,370,427,42,14,228,85,142,185,0,0,28,14,99,1597,484,85,128,0,71,14,71,0,28,328,99,0,0,185,385,213,14,71,42,28,42,42,641,14,356,399,313,71,228,57,0,14,541,242,0,213,114,85,14,7444,242,42,57,114,1269,213,399,14
"51087",47,1725,47,496,189,189,354,614,0,330,0,118,212,0,94,94,1938,23,1134,0,30546,70,0,118,401,0,685,827,1584,189,0,472,118,212,23,378,8274,47,165,118,118,31184,550310,70,0,260,3522,591,449,1489,1016,0,780,1536,23,189,543,307,827,874,732,4823,189,685,236,165,70,0,94,1820,803,1158,1300,70,23,118,141,165,591,70,0,189,94,23,1560,709,0,283,47,70,70,189,0,118,1513,472,47,0,756,1513,1158,23,23,94,141,94,0,449,0,1300,945,709,212,543,189,0,23,1702,1087,0,1418,94,614,23,52179,94,94,118,449,5721,189,1560,23
"51089",0,131,0,0,18,0,0,18,0,224,37,149,18,0,0,318,18,131,0,0,0,0,0,0,18,0,0,0,18,18,56,0,4086,18,93,0,0,18,0,0,374,112,131,84303,0,18,37,0,0,0,0,0,37,0,18,0,0,281,0,168,56,18,0,0,37,0,37,1780,1499,0,131,0,18,56,0,0,749,74,112,18,0,0,37,0,0,0,0,0,0,37,0,0,0,187,0,0,37,0,112,18,0,0,3411,0,0,0,0,0,0,37,168,0,37,168,0,0,13684,37,0,0,0,0,18,74,0,1668,131,56,37,56,0,0,0
"51091",0,0,0,0,0,0,0,98,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2033,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393,0,0,0,0,0
"51093",78,63,0,0,0,0,15,31,0,31,0,0,47,0,15,15,78,0,0,47,346,0,0,0,0,15,78,0,31,15,0,0,0,31,0,299,94,0,63,31,63,94,315,0,0,48177,1024,0,0,15,15,0,0,94,0,0,47,94,110,0,31,78,126,0,15,0,0,0,0,0,15,126,157,0,0,0,0,31,94,15,0,0,0,551,94,63,409,315,0,0,47,0,15,47,945,141,31,0,47,4018,0,0,0,63,0,0,1087,78,0,4034,110,31,47,15,15,0,0,5468,945,15,0,31,724,0,141,15,0,0,8368,2174,31,315,15
"51095",93,318,0,18,0,37,37,0,0,56,0,18,37,0,0,0,56,0,356,0,1069,0,0,0,0,0,150,18,262,56,0,0,0,0,0,769,112,0,56,18,18,187,1819,0,0,300,94728,262,0,412,75,0,281,150,0,18,18,37,168,93,56,1594,56,75,18,56,18,0,0,18,206,131,150,0,0,37,18,112,37,0,0,0,0,37,243,93,318,18,0,0,0,93,0,0,11723,18,0,0,56,806,56,0,0,0,0,0,0,168,0,1313,262,37,18,18,0,0,0,5364,318,0,37,131,300,0,806,0,18,0,393,1613,56,11198,37
"51097",0,0,0,0,0,0,0,0,0,0,0,0,24,0,73,0,122,0,24,0,146,0,0,0,0,0,0,1271,24,24,0,0,0,48,0,1222,48,0,0,0,0,1442,464,0,0,0,440,6088,0,1760,48,0,0,0,0,0,73,24,220,0,0,660,0,0,0,0,0,0,0,0,0,24,24,48,0,195,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,73,0,0,171,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,440,0,0,0,48,0,48,97,0,0,0,0,0,0,48,0
"51099",0,0,15,15,31,0,142,63,0,0,0,0,0,0,31,0,663,0,0,0,331,0,0,142,15,0,0,157,394,15,0,0,0,15,0,31,0,0,15,0,0,299,236,0,0,0,94,31,30990,0,0,0,205,0,0,110,0,15,31,63,0,31,0,47,0,78,0,0,0,0,0,0,568,0,15,31,0,31,78,0,0,15,0,0,3599,4183,0,15,0,31,0,1247,0,0,0,0,0,0,31,94,0,0,0,0,15,0,0,3536,0,15,0,0,0,63,15,0,0,47,63,0,0,0,31,0,236,0,15,0,31,284,0,94,0
